LexToken(IMPORT,'import',2,40)
LexToken(COMA,',',21,505)
LexToken(STRING_LITERAL,'"Diseno de Interfaces"',22,511)
LexToken(COLON,':',22,533)
LexToken(INTEGER_LITERAL,85,22,535)
LexToken(RLLAVE,'}',23,538)
LexToken(SEMICOLON,';',23,539)
LexToken(DOUBLE_TYPE,'double',25,542)
LexToken(IDENTIFIER,'calcularPromedio',25,549)
LexToken(LPAREN,'(',25,565)
LexToken(DOUBLE_TYPE,'double',25,566)
LexToken(IDENTIFIER,'nota1',25,573)
LexToken(COMA,',',25,578)
LexToken(DOUBLE_TYPE,'double',25,580)
LexToken(IDENTIFIER,'nota2',25,587)
LexToken(RPAREN,')',25,592)
LexToken(LLLAVE,'{',25,594)
LexToken(RETURN,'return',26,600)
LexToken(LPAREN,'(',26,607)
LexToken(IDENTIFIER,'nota1',26,608)
LexToken(PLUS,'+',26,614)
LexToken(IDENTIFIER,'nota2',26,616)
LexToken(RPAREN,')',26,621)
LexToken(DIVIDE,'/',26,623)
LexToken(INTEGER_LITERAL,2,26,625)
LexToken(SEMICOLON,';',26,626)
LexToken(RLLAVE,'}',27,628)
LexToken(INT_TYPE,'int',29,631)
LexToken(IDENTIFIER,'calcularPuntajeExtra',29,635)
LexToken(LPAREN,'(',29,655)
LexToken(INT_TYPE,'int',29,656)
LexToken(IDENTIFIER,'puntos',29,660)
LexToken(RPAREN,')',29,666)
LexToken(ARROW,'=>',29,668)
LexToken(IDENTIFIER,'puntos',29,671)
LexToken(MULTIPLY,'*',29,678)
LexToken(IDENTIFIER,'puntos',29,680)
LexToken(SEMICOLON,';',29,686)
LexToken(VOID,'void',31,689)
LexToken(IDENTIFIER,'main',31,694)
LexToken(LPAREN,'(',31,698)
LexToken(RPAREN,')',31,699)
LexToken(LLLAVE,'{',31,701)
LexToken(PRINT,'print',32,707)
LexToken(LPAREN,'(',32,712)
LexToken(STRING_LITERAL,'"Ingrese el nombre del estudiante:"',32,713)
LexToken(RPAREN,')',32,748)
LexToken(SEMICOLON,';',32,749)
LexToken(STRING_TYPE,'String',34,756)
LexToken(IDENTIFIER,'nombre',34,763)
LexToken(ASSIGN,'=',34,770)
LexToken(STDIN,'stdin',34,772)
LexToken(PUNTO,'.',34,777)
LexToken(READ_LINE_SYNC,'readLineSync',34,778)
LexToken(LPAREN,'(',34,790)
LexToken(RPAREN,')',34,791)
LexToken(NOT,'!',34,792)
LexToken(SEMICOLON,';',34,793)
LexToken(FOR,'for',36,800)
LexToken(LPAREN,'(',36,804)
LexToken(INT_TYPE,'int',36,805)
LexToken(IDENTIFIER,'i',36,809)
LexToken(ASSIGN,'=',36,811)
LexToken(INTEGER_LITERAL,0,36,813)
LexToken(SEMICOLON,';',36,814)
LexToken(IDENTIFIER,'i',36,816)
LexToken(LESS_THAN,'<',36,818)
LexToken(INTEGER_LITERAL,2,36,820)
LexToken(SEMICOLON,';',36,821)
LexToken(IDENTIFIER,'i',36,823)
LexToken(INCREMENT,'++',36,824)
LexToken(RPAREN,')',36,826)
LexToken(LLLAVE,'{',36,828)
LexToken(PRINT,'print',37,838)
LexToken(LPAREN,'(',37,843)
LexToken(IDENTIFIER,'materias',37,844)
LexToken(LCORCHETE,'[',37,852)
LexToken(IDENTIFIER,'i',37,853)
LexToken(RCORCHETE,']',37,854)
LexToken(RPAREN,')',37,855)
LexToken(SEMICOLON,';',37,856)
LexToken(RLLAVE,'}',38,862)
LexToken(IF,'if',40,869)
LexToken(LPAREN,'(',40,872)
LexToken(IDENTIFIER,'estudianteActivo',40,873)
LexToken(AND,'&&',40,890)
LexToken(IDENTIFIER,'asistencias',40,893)
LexToken(LCORCHETE,'[',40,904)
LexToken(STRING_LITERAL,'"Lenguajes de Programacion"',40,905)
LexToken(RCORCHETE,']',40,932)
LexToken(GREATER_EQUAL,'>=',40,934)
LexToken(INTEGER_LITERAL,80,40,937)
LexToken(RPAREN,')',40,939)
LexToken(LLLAVE,'{',40,941)
LexToken(PRINT,'print',41,951)
LexToken(LPAREN,'(',41,956)
LexToken(STRING_LITERAL,'"Estudiante habilitado en $ciudad"',41,957)
LexToken(RPAREN,')',41,991)
LexToken(SEMICOLON,';',41,992)
LexToken(PRINT,'print',42,1002)
LexToken(LPAREN,'(',42,1007)
LexToken(STRING_LITERAL,'"Bienvenido, $nombre"',42,1008)
LexToken(RPAREN,')',42,1029)
LexToken(SEMICOLON,';',42,1030)
LexToken(RLLAVE,'}',43,1036)
LexToken(ELSE,'else',43,1038)
LexToken(LLLAVE,'{',43,1043)
LexToken(PRINT,'print',44,1053)
LexToken(LPAREN,'(',44,1058)
LexToken(STRING_LITERAL,'"Estudiante no habilitado"',44,1059)
LexToken(RPAREN,')',44,1085)
LexToken(SEMICOLON,';',44,1086)
LexToken(RLLAVE,'}',45,1092)
LexToken(RLLAVE,'}',46,1094)
